,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
10,0.9375,0.040694519804666304,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.47058823529411764,0.46428571428571425,0.582549533773356,0.7012209202015816,0.6241985648693614,0.4523774579928114
11,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.47058823529411764,0.46428571428571425,0.6117926432666018,0.7640456558677722,0.6782729343600652,0.4394111437336582
12,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.029411764705882353,0.17857142857142858,0.6706719348950505,0.7967235249401328,0.719815367827688,0.5316513244696703
13,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.47058823529411764,0.46428571428571425,0.5595094537458883,0.7385949990908326,0.6466579145244633,0.41482271098362955
14,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.029411764705882353,0.17857142857142858,0.5847085474388161,0.7513730353065677,0.6610211715103439,0.4348499610906384
15,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.7058823529411765,0.6964285714285714,0.5369005529696674,0.7269178262449337,0.634327445685528,0.37770469253996436
16,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,1.0,1.0,0.4418641506693163,0.6710568468128484,0.5685792110012736,0.299688750526604
17,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7058823529411765,0.6964285714285714,0.4286411633794629,0.6616410840345008,0.5641793823775952,0.27965919212742973
18,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3581332652391794,0.6260285220706007,0.5220687415442179,0.2169075094718005
19,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.47058823529411764,0.46428571428571425,0.6535795542570655,0.7915243491390747,0.7147997501062215,0.48059229299050066
20,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.029411764705882353,0.17857142857142858,0.6972959268821954,0.8132404574876243,0.7450424371005437,0.5386044570306364
21,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.47058823529411764,0.46428571428571425,0.6019226496431528,0.7310277822456265,0.6629811593496845,0.436085071881207
22,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.029411764705882353,0.17857142857142858,0.5971880057936093,0.7157107366138169,0.6405971406393746,0.45170808091441067
23,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.7058823529411765,0.6964285714285714,0.5897976206298176,0.753908503300278,0.6677937383546576,0.4278449141424921
24,0.9375,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,1.0,1.0,0.5311874658423837,0.7235561894048188,0.627854716093745,0.3644916147798566
25,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.47058823529411764,0.46428571428571425,0.6639856364626193,0.7893929393286452,0.7108729458500895,0.5020582125012568
26,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.029411764705882353,0.17857142857142858,0.7084528753583474,0.812460973063499,0.7398838560875157,0.5716092631720893
27,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.47058823529411764,0.46428571428571425,0.6184379246899837,0.7655807289826211,0.6797365365022757,0.47364976269729714
28,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.029411764705882353,0.17857142857142858,0.6517131768405863,0.7794963943942558,0.6968082808689391,0.49912040321763085
29,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.7058823529411765,0.6964285714285714,0.5775873067830566,0.7402698809146231,0.6486692449545637,0.408297363582431
30,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,1.0,1.0,0.4913291378464062,0.6948040383617698,0.5983535506594376,0.3331392095745062
31,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7058823529411765,0.6964285714285714,0.48378889929645597,0.686559866590419,0.5882085035172709,0.33996250471481554
32,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4019658345780084,0.6521925747671222,0.5459584123177349,0.2658737960466105
33,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.47058823529411764,0.46428571428571425,0.6866285818623743,0.7976336630203401,0.7210360773132746,0.5461719681306704
34,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.029411764705882353,0.17857142857142858,0.770721701657561,0.8485266746737162,0.7860248158082087,0.6501778716940221
35,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.47058823529411764,0.46428571428571425,0.6246679957257115,0.7213813995039944,0.655637548610666,0.48329211851137394
36,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.029411764705882353,0.17857142857142858,0.692961222255286,0.7765573498656413,0.7149703615052637,0.5849354896145593
37,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.7058823529411765,0.6964285714285714,0.6533288811270663,0.784428880742572,0.7051446580650172,0.48575656991954846
38,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,1.0,1.0,0.6032329014945652,0.755695181686159,0.6681961017249913,0.42622481792470907
39,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,1.0,1.0,0.5167917898585752,0.6698672780001752,0.5929265913760724,0.35483956500830843
40,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.47058823529411764,0.46428571428571425,0.6799416194662465,0.7957281126950566,0.717860488702778,0.5430267763445357
41,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.029411764705882353,0.17857142857142858,0.7470970130958282,0.8335846763113544,0.7667314064007518,0.6399451194306298
42,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.47058823529411764,0.46428571428571425,0.6425192055984426,0.7757363970097931,0.6931185126764732,0.5069219576838756
43,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.029411764705882353,0.17857142857142858,0.7149945385765814,0.8206044429871033,0.7523978247797612,0.5976846619690116
44,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.7058823529411765,0.6964285714285714,0.6010403860303947,0.7493504761623454,0.6587169298612058,0.45103115327676496
45,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,1.0,1.0,0.5382135250788113,0.7255204541606661,0.6360787655412957,0.3774347814530663
46,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.7058823529411765,0.6964285714285714,0.5145025059024955,0.7066568131116501,0.610792571791234,0.3774106747173208
47,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.434037614960273,0.6643677290965496,0.5592923244168874,0.2734497562050471
48,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.47058823529411764,0.46428571428571425,0.7085888008409136,0.8144309298577168,0.7436405536123488,0.5821299461186522
49,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.029411764705882353,0.17857142857142858,0.7908862683872305,0.8584157839279384,0.8006893214419468,0.7044738136730703
50,0.625,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.47058823529411764,0.46428571428571425,0.657971893386279,0.7373540563182,0.6748890819724445,0.5246310306854016
51,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.47058823529411764,0.46428571428571425,0.8003603495055217,0.8530344330293592,0.7910760805457584,0.6685037256244719
52,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.029411764705882353,0.17857142857142858,0.8617151707404344,0.8891983666392531,0.8392571859152709,0.7459854442766307
53,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.47058823529411764,0.46428571428571425,0.7528488370612219,0.82551001863253,0.7542100507980906,0.6134052386009712
54,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.029411764705882353,0.17857142857142858,0.7954934358072515,0.8521266117151793,0.7909366728971159,0.6701405721231148
55,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.7058823529411765,0.6964285714285714,0.716059677418927,0.8017243157488944,0.7227605216260908,0.5573567003756058
56,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,1.0,1.0,0.600478415131353,0.7468974633837042,0.6581972231907387,0.4424297463647967
57,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7058823529411765,0.6964285714285714,0.5765747069433301,0.7286527741017086,0.6364236124591218,0.4218920525202176
58,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49640454227899933,0.6916461985241962,0.5890815795720677,0.3500158205979061
59,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.47058823529411764,0.46428571428571425,0.8251641486548842,0.8681645617540509,0.8117963196123165,0.6829547267372839
60,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.029411764705882353,0.17857142857142858,0.8888781632428474,0.9076674517927241,0.8643408254384594,0.785044566297401
61,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.47058823529411764,0.46428571428571425,0.7648510143898583,0.7916047694830963,0.7467621464235323,0.6552231810465472
62,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.029411764705882353,0.17857142857142858,0.7843060492724945,0.8069773241568564,0.7635938265054081,0.6961663521151448
63,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.7058823529411765,0.6964285714285714,0.7608387676423454,0.8311946511924767,0.7613350575450969,0.6194808053957185
64,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,1.0,1.0,0.7378806418959968,0.8153994015302368,0.741150223299613,0.5671069258132142
65,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.7058823529411765,0.6964285714285714,0.7404942805515485,0.7804492871687104,0.7265742719359173,0.6111980927568303
66,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,1.0,1.0,0.6235501170048939,0.7117740900201823,0.6452213377585029,0.4735554277555804
67,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.47058823529411764,0.46428571428571425,0.8466366824648165,0.8805024534953604,0.8281008782073945,0.7334084632262594
68,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.029411764705882353,0.17857142857142858,0.9001826281982908,0.9200235061582731,0.8830267198519866,0.8102305558404483
69,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.47058823529411764,0.46428571428571425,0.7863334616531347,0.8440860745300569,0.7794678758240764,0.6407090604515253
70,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.029411764705882353,0.17857142857142858,0.8399123571600754,0.8805300586680018,0.8308953568072386,0.7319282174714278
71,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.7058823529411765,0.6964285714285714,0.7510968208745046,0.819316487225857,0.7449040832221915,0.5962180124385602
72,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,1.0,1.0,0.6383119467329865,0.7643614603869254,0.6778466554057397,0.4850295199874713
73,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.7058823529411765,0.6964285714285714,0.6123834482842334,0.7472040083061643,0.660449490502129,0.4656960716645301
74,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5365506855034915,0.7097500168572264,0.6100218172824157,0.3898088658073081
75,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.47058823529411764,0.46428571428571425,0.870935804801874,0.897173830888502,0.8509505189192513,0.7823145816862378
76,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.029411764705882353,0.17857142857142858,0.919361651992218,0.9244385247992133,0.8854823667613575,0.8440345357870521
77,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.47058823529411764,0.46428571428571425,0.7938755264866013,0.8073024573463072,0.7620532315138248,0.6910232215237615
78,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.029411764705882353,0.17857142857142858,0.8288667629095078,0.8383617974549136,0.8048651018442174,0.7582806583770406
79,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.7058823529411765,0.6964285714285714,0.8033720596982978,0.8594419824651651,0.8013635704268375,0.6723949758566298
80,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,1.0,1.0,0.7794930515731471,0.8401253903221036,0.7721836495165973,0.638699032322829
81,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.7058823529411765,0.6964285714285714,0.7545523593636375,0.7879084075567949,0.7391993795847025,0.6296643143530596
82,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666667,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,1.0,1.0,0.6567897405261922,0.727314086578338,0.6631320174393183,0.520405376771389
83,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.47058823529411764,0.46428571428571425,0.8826110160449526,0.9014565997130431,0.8550356514638567,0.7789605242440648
84,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.029411764705882353,0.17857142857142858,0.9199758644136081,0.9295378033666731,0.8955526840092135,0.8541133710976399
85,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.47058823529411764,0.46428571428571425,0.8456708207624343,0.8790674811012145,0.8260984454710268,0.7387902741708827
86,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.029411764705882353,0.17857142857142858,0.8792968251530069,0.9017792014482368,0.8571349151500557,0.7940875750095534
87,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,0.7058823529411765,0.6964285714285714,0.7785835439811829,0.8410886310692337,0.7763434956412857,0.6525378509181528
88,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.9090909090909092,0.9090909090909091,0.9101265822784811,0.9090909090909091,0.9090909090909091,0.9087656529516994,1.0,1.0,0.6685166980023031,0.7835564101789932,0.7044267333175781,0.5223194687367649
89,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.7058823529411765,0.6964285714285714,0.654771787711473,0.7683800861478152,0.6842354830728669,0.5118316050355859
90,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.566751046638713,0.7253203423282605,0.6292998964680242,0.4134283522270136
91,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.47058823529411764,0.46428571428571425,0.8780438827223658,0.9049980388790265,0.8626623417386642,0.7829050202788318
92,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.029411764705882353,0.17857142857142858,0.940487375942466,0.9410003103850415,0.9103266359984036,0.8725080066493023
93,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.47058823529411764,0.46428571428571425,0.8119374827301394,0.8256142488346615,0.7900601137547797,0.7128767360002957
94,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.029411764705882353,0.17857142857142858,0.8320099486480204,0.8314645385664152,0.7993839595772463,0.7973923694119178
95,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,0.7058823529411765,0.6964285714285714,0.8358498025119723,0.874608611922628,0.8187826925631752,0.7219984866411118
96,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.8181818181818183,0.8181818181818181,0.8189873417721519,0.8181818181818181,0.8181818181818182,0.8193202146690518,1.0,1.0,0.8137911881004568,0.8602391385308827,0.7996384572306997,0.6793446629258514
97,0.3125,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.736786469344609,0.736013986013986,0.7367088607594937,0.7360703812316716,0.7363636363636363,0.7370304114490162,0.7058823529411765,0.6964285714285714,0.7813614300811367,0.8015824740357594,0.7594584450672583,0.6973518777708477
