,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
17,2.0,0.0,0.0,-1.0,-1.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.3954522985664854,0.44827586206896547,-2.146550815971509,-1.522878155232443,-1.6140383159953797,-1.896874887918438
18,2.0,0.0,0.0,-1.0,-1.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.8897676717745922,1.0344827586206897,-2.578011312181807,-1.8415137108179156,-1.9343949812704142,-2.1935252466745676
19,2.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.0,0.0,-0.7700804870489211,-0.3607762435586156,-0.4681939932037652,-0.946989977514933
20,2.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,-0.7414730598121602,-0.5517241379310345,-0.5025659486375643,-0.1664761464241088,-0.23812277693344538,-0.6727450720967366
21,2.0,0.0,0.0,-1.0,-1.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.0,0.0,-1.0861856934906513,-0.9020559533039472,-0.8624038794816838,-1.1573920344887145
22,2.0,0.0,0.0,-1.0,-1.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,-0.7414730598121602,-0.5517241379310345,-1.1151585013403287,-1.0391018459798802,-1.0326902832878488,-1.0835363060298637
23,2.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.3954522985664854,0.44827586206896547,-1.1603826440826153,-0.6973357404522167,-0.8257921886858541,-1.1963463006685011
24,2.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.8897676717745922,1.0344827586206897,-1.5190370237272228,-0.9689063848553892,-1.129628267468823,-1.4958407235901525
25,1.0,0.0,0.0,-1.0,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.706402324595682,-0.3798465634590755,-0.4980671533311497,-0.8455126552438821
26,1.0,0.0,0.0,-1.0,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.7414730598121602,-0.5517241379310345,-0.4342929940795421,-0.17345041165117028,-0.2773666777190847,-0.5167191749702924
27,1.0,0.0,0.0,-1.0,-1.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.0,0.0,-0.9851234160053989,-0.5929010716131007,-0.7349373616657131,-0.9798098799461767
28,1.0,0.0,0.0,-1.0,-1.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,-0.7414730598121602,-0.5517241379310345,-0.7815014504795373,-0.4683937198456975,-0.60506408053062,-0.8594007637544919
29,1.0,0.0,0.0,-1.0,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.3954522985664854,0.44827586206896547,-1.2351014799884188,-0.8193643107549882,-0.9712817563932266,-1.2887547850476129
30,1.0,0.0,0.0,-1.0,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.8897676717745922,1.0344827586206897,-1.762942946735186,-1.2261599245239516,-1.3540583590852617,-1.6440551117695967
31,1.0,0.0,0.0,-1.0,-1.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.3954522985664854,0.44827586206896547,-1.8090840905235417,-1.299922835919353,-1.4312367968198525,-1.6117988779028523
32,1.0,0.0,0.0,-1.0,-1.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.8897676717745922,1.0344827586206897,-2.3097857287234,-1.6074166111547519,-1.7526543306399844,-1.962043541887648
33,1.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.0,0.0,-0.5678428622443381,-0.30611450299705945,-0.4207511391393847,-0.6369706547789457
34,1.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,-0.7414730598121602,-0.5517241379310345,-0.05325002723294096,0.14923951112946154,0.0736506351543605,-0.14529637133156909
35,1.0,0.0,0.0,-1.0,-1.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.0,0.0,-0.946999608440573,-0.9883648385615086,-0.9182703920987321,-0.9342269060648614
36,1.0,0.0,0.0,-1.0,-1.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,-0.7414730598121602,-0.5517241379310345,-0.5290913998080187,-0.49469017353007,-0.46689606712680737,-0.45372118531129246
37,1.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.3954522985664854,0.44827586206896547,-0.7716144365199549,-0.42426138447463774,-0.5416450979134362,-0.9225765348965842
38,1.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.8897676717745922,1.0344827586206897,-1.0781678411807423,-0.6813498290562646,-0.822731209679171,-1.2040050932918356
39,1.0,0.0,0.0,-1.0,-1.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.8897676717745922,1.0344827586206897,-1.6071287931187723,-1.4492760962942648,-1.3953439473402922,-1.5414695243854237
40,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6087625349288445,-0.32316399489287617,-0.444909426864556,-0.6518391369013131
41,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7414730598121602,-0.5517241379310345,-0.19781709161172328,0.01554927130412718,-0.07312396093917456,-0.19367036708012136
42,1.0,0.0,0.0,-1.0,-1.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.0,0.0,-0.8377623162677372,-0.5020354684178067,-0.6331339889999154,-0.8225199370845891
43,1.0,0.0,0.0,-1.0,-1.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,-0.7414730598121602,-0.5517241379310345,-0.394262453776607,-0.1005885078619526,-0.18216667125358244,-0.3934511432544567
44,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3954522985664854,0.44827586206896547,-1.0915845481748676,-0.7381176845016518,-0.8948440017847795,-1.0867363927536182
45,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8897676717745922,1.0344827586206897,-1.4760423084611334,-0.9513315585221752,-1.0670638181055614,-1.4346535988062787
46,1.0,0.0,0.0,-1.0,-1.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.3954522985664854,0.44827586206896547,-1.6211376576248626,-1.1201098326635022,-1.259428516123825,-1.4347675602413301
47,1.0,0.0,0.0,-1.0,-1.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.8897676717745922,1.0344827586206897,-2.113528193850528,-1.498482099000629,-1.6512166053852975,-1.9262291827531564
48,1.0,0.0,0.0,-1.0,-1.0,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.0,0.0,-0.43346122235321805,-0.15582465705813495,-0.2487876044092191,-0.4669840246383922
49,1.0,0.0,0.0,-1.0,-1.0,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,-0.7414730598121602,-0.5517241379310345,0.07014343926550438,0.23772013840527068,0.18521084962176168,0.11138058114919032
50,1.0,0.0,0.0,-1.0,-1.0,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.0,0.0,-0.7432023518300294,-0.8454530092095637,-0.771814367988026,-0.7388026145074246
51,0.0,0.0,0.0,-1.0,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12811838743799936,0.18957168631953467,0.11207812746314987,-0.05866329771640758
52,0.0,0.0,0.0,-1.0,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.7414730598121602,-0.5517241379310345,0.5035682634538764,0.513140518284656,0.478615846670881,0.30762137645467647
53,0.0,0.0,0.0,-1.0,-1.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.0,0.0,-0.1626198316212833,-0.0566969500787302,-0.16838016331954853,-0.31913417675466355
54,0.0,0.0,0.0,-1.0,-1.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,-0.7414730598121602,-0.5517241379310345,0.09833617786070648,0.1814491550310174,0.1110175838915224,-0.05092532033473512
55,0.0,0.0,0.0,-1.0,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.3954522985664854,0.44827586206896547,-0.3877445267702315,-0.2695142885505005,-0.4076324304573626,-0.584096298385035
56,0.0,0.0,0.0,-1.0,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.8897676717745922,1.0344827586206897,-1.095023428773376,-0.7600654761368872,-0.8987976698500741,-1.1273984170732791
57,0.0,0.0,0.0,-1.0,-1.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.3954522985664854,0.44827586206896547,-1.241297903947074,-0.9233058156481515,-1.06444039546371,-1.2244876741128496
58,0.0,0.0,0.0,-1.0,-1.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.8897676717745922,1.0344827586206897,-1.7318849153271634,-1.2544140010522058,-1.4245948714558367,-1.564273144134501
59,0.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.0,0.0,0.27990080857317384,0.32494518113180926,0.2697073290069742,0.009651916841688727
60,0.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,-0.7414730598121602,-0.5517241379310345,0.6697873471702843,0.6783885904395612,0.6694396135759085,0.4922682587342791
61,0.0,0.0,0.0,-1.0,-1.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.0,0.0,-0.08917464998341489,-0.3600567002406224,-0.22504008968261757,-0.12144533234547761
62,0.0,0.0,0.0,-1.0,-1.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,-0.7414730598121602,-0.5517241379310345,0.029876963036589013,-0.22251415263602048,-0.09699309739528877,0.07210814498145268
63,0.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.3954522985664854,0.44827586206896547,-0.11372687772328878,-0.005834952116495739,-0.11417668039074205,-0.2904127306828597
64,0.0,0.0,0.0,-1.0,-1.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.8897676717745922,1.0344827586206897,-0.254215029942347,-0.14715947004477103,-0.26773279020152485,-0.5380033849903021
65,0.0,0.0,0.0,-1.0,-1.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.3954522985664854,0.44827586206896547,-0.23822133475382892,-0.45986792159199424,-0.37861932813289634,-0.32956816957816526
66,0.0,0.0,0.0,-1.0,-1.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.8897676717745922,1.0344827586206897,-0.9538402677185908,-1.074324124449425,-0.9975117075326159,-0.9802558360244717
67,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4112981461323356,0.4353357504407694,0.39374424501991195,0.2481653462293736
68,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7414730598121602,-0.5517241379310345,0.7389630024899669,0.788941665829137,0.811592539856106,0.611331724722515
69,0.0,0.0,0.0,-1.0,-1.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.0,0.0,0.04228335118382203,0.10950821925155294,0.023768719653795803,-0.19005893598653845
70,0.0,0.0,0.0,-1.0,-1.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,-0.7414730598121602,-0.5517241379310345,0.370149837798273,0.43558274164377714,0.41500323865457817,0.24116767834805405
71,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3954522985664854,0.44827586206896547,-0.1733409819211476,-0.11211220840251523,-0.2391753039484621,-0.40038453676623825
72,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8897676717745922,1.0344827586206897,-0.86350788585149,-0.6038102088661641,-0.7493146305429114,-0.9260135682008215
73,0.0,0.0,0.0,-1.0,-1.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.3954522985664854,0.44827586206896547,-1.02217270357771,-0.757322732950396,-0.8816635481434041,-1.0174099123031433
74,0.0,0.0,0.0,-1.0,-1.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.8897676717745922,1.0344827586206897,-1.4862177584065865,-1.0924340733342561,-1.265292030411526,-1.376156736130754
75,0.0,0.0,0.0,-1.0,-1.0,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.0,0.0,0.5599922876051426,0.5844992283007315,0.5675728678173397,0.4793626141359562
76,0.0,0.0,0.0,-1.0,-1.0,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,-0.7414730598121602,-0.5517241379310345,0.8563256149237239,0.828444072845016,0.830273871686029,0.7711356113143188
77,0.0,0.0,0.0,-1.0,-1.0,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.0,0.0,0.08843567058814364,-0.21960509502413217,-0.10871317251824633,0.04779466890406482
78,0.0,0.0,0.0,-1.0,-1.0,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,-0.7414730598121602,-0.5517241379310345,0.30255829554572233,0.05829151072009805,0.2169780955747601,0.3657453903378771
79,0.0,0.0,0.0,-1.0,-1.0,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.3954522985664854,0.44827586206896547,0.14654801033827977,0.24690182382800738,0.19034019821608295,-0.040267922030398764
80,0.0,0.0,0.0,-1.0,-1.0,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.8897676717745922,1.0344827586206897,0.00042468279008686844,0.07407086952144758,-0.0316460259494838,-0.199561080634355
81,0.0,0.0,0.0,-1.0,-1.0,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.3954522985664854,0.44827586206896547,-0.15219543098969487,-0.39312908456461365,-0.2825738321475341,-0.24227152621237663
82,0.0,0.0,0.0,-1.0,-1.0,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.8897676717745922,1.0344827586206897,-0.7504363252296424,-0.93528342745819,-0.861256226689695,-0.7587788397897063
83,0.0,0.0,0.0,-1.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6314366586495933,0.6228183592083911,0.5986505102681998,0.46350674698782585
84,0.0,0.0,0.0,-1.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.7414730598121602,-0.5517241379310345,0.860084178192541,0.8740687448659371,0.906883801811523,0.8187819848329033
85,0.0,0.0,0.0,-1.0,-0.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.0,0.0,0.4053877278618714,0.42249665095329114,0.3785107396358794,0.2736071524075695
86,0.0,0.0,0.0,-1.0,-0.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,-0.7414730598121602,-0.5517241379310345,0.6111560591069783,0.6257047671907886,0.6146206570229038,0.5350178977107588
87,0.0,0.0,0.0,-1.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.3954522985664854,0.44827586206896547,-0.005140886561521563,0.08268925398183705,0.0,-0.1341398787266241
88,0.0,0.0,0.0,-1.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.8897676717745922,1.0344827586206897,-0.6786753023494407,-0.4320676227070826,-0.5471067098351841,-0.7497302207855422
89,0.0,0.0,0.0,-1.0,-0.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.3954522985664854,0.44827586206896547,-0.7627848272518616,-0.5678544398510281,-0.7007116293547769,-0.7993102224344868
90,0.0,0.0,0.0,-1.0,-0.52,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.8897676717745922,1.0344827586206897,-1.3014120395464428,-0.9531220150740637,-1.1186340589680097,-1.2644987084330284
91,0.0,0.0,0.0,-1.0,-0.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.0,0.0,0.6034889015670982,0.6545046062514746,0.6566705502193925,0.4821538352300211
92,0.0,0.0,0.0,-1.0,-0.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,-0.7414730598121602,-0.5517241379310345,0.9856007114560396,0.9766270021433128,1.019276629337411,0.9057402145513764
93,0.0,0.0,0.0,-1.0,-0.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.0,0.0,0.1989625875565172,-0.05576437329869978,0.10434916094193386,0.15110429559763022
94,0.0,0.0,0.0,-1.0,-0.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,-0.7414730598121602,-0.5517241379310345,0.3217924595782611,-0.003420194272687491,0.17528031031680824,0.5506408802920671
95,0.0,0.0,0.0,-1.0,-0.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.3954522985664854,0.44827586206896547,0.3452897598412676,0.38260190090857243,0.32285615544636703,0.1942261767260131
96,0.0,0.0,0.0,-1.0,-0.52,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.8897676717745922,1.0344827586206897,0.21030600666274993,0.2540342021765724,0.1772164010047474,-0.007414186878127158
97,0.0,0.0,0.0,-1.0,-0.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.3954522985664854,0.44827586206896547,0.011857891542983529,-0.27078338604243996,-0.12845300826218498,0.07771256220495375
98,0.0,0.0,0.0,-1.0,-0.52,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.8897676717745922,1.0344827586206897,-0.6099125255168364,-0.766072137833886,-0.6951374296393852,-0.653111405223083
99,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8161373210896247,0.815296915011892,0.8311714435118562,0.7085429191219768
100,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7414730598121602,-0.5517241379310345,1.1070917240416318,1.1872588685117016,1.2752086432152023,1.1362819265801387
101,0.0,0.0,0.0,-1.0,0.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.0,0.0,0.5981906461933505,0.6152868563047541,0.6026840140270372,0.44943308187727726
102,0.0,0.0,0.0,-1.0,0.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,-0.7414730598121602,-0.5517241379310345,0.76982152428702,0.8008628874111803,0.818210947918888,0.6291581913351582
103,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3954522985664854,0.44827586206896547,0.3066648324018392,0.34853236497592893,0.29407990979076226,0.17702433523554736
104,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8897676717745922,1.0344827586206897,-0.3821608193282274,-0.22512034661817096,-0.3252050783868747,-0.5040963576260283
105,0.0,0.0,0.0,-1.0,0.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.3954522985664854,0.44827586206896547,-0.6060218159846729,-0.42582828450653976,-0.5352495155041559,-0.6607030257279362
106,0.0,0.0,0.0,-1.0,0.0,0.7413793103448275,1.0,0.9861111111111099,0.607843137254902,1.0,1.0200000000000002,0.8897676717745922,1.0344827586206897,-1.0417251427722483,-0.7804366130325339,-0.9432013066990538,-1.0746821113277087
107,0.0,0.0,0.0,-1.0,0.0,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.0,0.0,0.8224688564624619,0.8254573283402366,0.8477631746984268,0.7351688283717425
108,0.0,0.0,0.0,-1.0,0.0,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,-0.7414730598121602,-0.5517241379310345,1.0727684797935344,1.1303610282457417,1.205850837382902,1.0894655378249707
109,0.0,0.0,0.0,-1.0,0.0,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.0,0.0,0.35506088895015575,0.12383850286349926,0.2946317082111743,0.4169050557091177
110,0.0,0.0,0.0,-1.0,0.0,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,-0.7414730598121602,-0.5517241379310345,0.3107635716619293,0.02213293064207383,0.22199225332160832,0.4021217762602288
111,0.0,0.0,0.0,-1.0,0.0,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.3954522985664854,0.44827586206896547,0.4435706320088577,0.4523734665336441,0.406499582738147,0.3694029824983501
112,0.0,0.0,0.0,-1.0,0.0,-0.7413793103448275,-1.0,-1.0,-0.607843137254902,-1.0,-1.0,0.8897676717745922,1.0344827586206897,0.3793518925314479,0.41400467681442393,0.3613107577279202,0.15423727134129514
113,0.0,0.0,0.0,-1.0,0.0,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.3954522985664854,0.44827586206896547,0.22902674919807395,0.03440181401483912,0.1352129447208258,0.19681591150677377
114,0.0,0.0,0.0,-1.0,0.0,-1.4051724137931039,-1.9038461538461526,-1.9027777777777775,-1.1568627450980387,-1.8999999999999997,-1.9199999999999988,0.8897676717745922,1.0344827586206897,-0.5578902302474352,-0.8012600409807971,-0.7174011057024724,-0.5499985366315128
115,0.0,0.0,0.0,-1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9705169516218847,1.0094935354098968,1.064830286875524,0.9577299068504422
116,0.0,0.0,0.0,-1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.7414730598121602,-0.5517241379310345,1.1382963427482407,1.2711939857416574,1.3971559700160139,1.1279710171135156
